image_name,type,cellprob_threshold,channel_axis,channel_nuclei,channel_segment,diameter,do_3D,flow_threshold,interp,invert,max_size_fraction,min_size,model_name,niter,norm3D,normalize,percentile_max,percentile_min,sharpen_radius,smooth_radius,stitch_threshold,tile_norm_blocksize,tile_norm_smooth3D,tile_overlap,duration,are,precision,recall,f1,jaccard,jaccard_cellpose
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.1,0,1.0,0.75,0,1,0.0,48.48377013206482,0.7915811857786083,0.5335131142892724,0.12950525326523535,0.2084188142213917,0.022664849348450117,0.022664849348450117
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.1,0,1.0,0.75,0,1,0.0,48.6941180229187,0.7915811857786083,0.5335131142892724,0.12950525326523535,0.2084188142213917,0.022664849348450117,0.022664849348450117
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.2,0,1.0,0.75,0,1,0.0,48.248748540878296,0.7916142988825504,0.5340171267834669,0.1294500328726349,0.2083857011174496,0.022899582237351074,0.022899582237351074
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.2,0,1.0,0.75,0,1,0.0,48.37131977081299,0.7916142988825504,0.5340171267834669,0.1294500328726349,0.2083857011174496,0.022899582237351074,0.022899582237351074
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.3,0,1.0,0.75,0,1,0.0,48.79309630393982,0.7917879168466662,0.5319346896601568,0.12943877219513564,0.20821208315333384,0.022894936867544825,0.022894936867544825
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.3,0,1.0,0.75,0,1,0.0,48.61980390548706,0.7917879168466662,0.5319346896601568,0.12943877219513564,0.20821208315333384,0.022894936867544825,0.022894936867544825
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.4,0,1.0,0.75,0,1,0.0,48.65425395965576,0.7916827360876969,0.5306434666936756,0.12959686498887815,0.2083172639123031,0.023235426535025142,0.023235426535025142
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.4,0,1.0,0.75,0,1,0.0,48.1692259311676,0.7916827360876969,0.5306434666936756,0.12959686498887815,0.2083172639123031,0.023235426535025142,0.023235426535025142
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.5,0,1.0,0.75,0,1,0.0,48.46317911148071,0.7914652225947166,0.535492335472872,0.12947856544066222,0.20853477740528337,0.02326344914436344,0.02326344914436344
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.5,0,1.0,0.75,0,1,0.0,48.41787910461426,0.7914652225947166,0.535492335472872,0.12947856544066222,0.20853477740528337,0.02326344914436344,0.02326344914436344
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.6,0,1.0,0.75,0,1,0.0,48.68007802963257,0.7914196565276488,0.5362383495675087,0.12947013655364045,0.20858034347235124,0.022738709296529602,0.022738709296529602
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.6,0,1.0,0.75,0,1,0.0,48.660433292388916,0.7914196565276488,0.5362383495675087,0.12947013655364045,0.20858034347235124,0.022738709296529602,0.022738709296529602
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.7,0,1.0,0.75,0,1,0.0,48.52294206619263,0.7916800767105078,0.5336534656915377,0.12942064081127666,0.20831992328949225,0.022740912633320624,0.022740912633320624
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.7,0,1.0,0.75,0,1,0.0,48.18852877616882,0.7916800767105078,0.5336534656915377,0.12942064081127666,0.20831992328949225,0.022740912633320624,0.022740912633320624
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.8,0,1.0,0.75,0,1,0.0,48.27620077133179,0.7918160181177247,0.532168797420046,0.1294032024202481,0.20818398188227533,0.022730963333093053,0.022730963333093053
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.8,0,1.0,0.75,0,1,0.0,48.30248045921326,0.7918160181177247,0.532168797420046,0.1294032024202481,0.20818398188227533,0.022730963333093053,0.022730963333093053
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.9,0,1.0,0.75,0,1,0.0,48.65145301818848,0.791881083822787,0.5319399242924083,0.12936645776018493,0.20811891617721295,0.022752177561273994,0.022752177561273994
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.9,0,1.0,0.75,0,1,0.0,48.63523817062378,0.791881083822787,0.5319399242924083,0.12936645776018493,0.20811891617721295,0.022752177561273994,0.022752177561273994
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1.0,0.75,0,1,0.0,48.45832276344299,0.7918736687361783,0.5308797585893801,0.1294350528078473,0.2081263312638217,0.022792266875455634,0.022792266875455634
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,1.0,0,1.0,0.75,0,1,0.0,48.55268716812134,0.7918736687361783,0.5308797585893801,0.1294350528078473,0.2081263312638217,0.022792266875455634,0.022792266875455634
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,2.0,0,1.0,0.75,0,1,0.0,48.412288188934326,0.7917248001086011,0.533404120616054,0.12940078540333827,0.2082751998913988,0.02280843056614801,0.02280843056614801
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,2.0,0,1.0,0.75,0,1,0.0,48.21867537498474,0.7917248001086011,0.533404120616054,0.12940078540333827,0.2082751998913988,0.02280843056614801,0.02280843056614801
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,3.0,0,1.0,0.75,0,1,0.0,48.47742438316345,0.7916890077854598,0.5332043064732945,0.1294401889143583,0.20831099221454025,0.022766849250198565,0.022766849250198565
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,3.0,0,1.0,0.75,0,1,0.0,48.24998998641968,0.7916890077854598,0.5332043064732945,0.1294401889143583,0.20831099221454025,0.022766849250198565,0.022766849250198565
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,4.0,0,1.0,0.75,0,1,0.0,48.324910163879395,0.7916223438462582,0.5352808558685271,0.1293697899045345,0.20837765615374187,0.02284226968420986,0.02284226968420986
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,4.0,0,1.0,0.75,0,1,0.0,48.22061514854431,0.7916223438462582,0.5352808558685271,0.1293697899045345,0.20837765615374187,0.02284226968420986,0.02284226968420986
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,5.0,0,1.0,0.75,0,1,0.0,48.65186023712158,0.7915154104871508,0.5336560286484551,0.129547624228764,0.2084845895128492,0.02284529654495749,0.02284529654495749
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,5.0,0,1.0,0.75,0,1,0.0,48.44039177894592,0.7915154104871508,0.5336560286484551,0.129547624228764,0.2084845895128492,0.02284529654495749,0.02284529654495749
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0,0,1.0,0.75,0,1,0.0,4.764928579330444,0.8555782294477712,0.3421609756600219,0.09152709274596378,0.1444217705522288,0.05253094806046154,0.05253094806046154
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0,0,1.0,0.75,0,1,0.0,4.7709877490997314,0.8555782294477712,0.3421609756600219,0.09152709274596378,0.1444217705522288,0.05253094806046154,0.05253094806046154
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.1,0,1.0,0.75,0,1,0.0,4.827055931091309,0.855026220852958,0.3513296373847114,0.09133030293567035,0.144973779147042,0.0531591062709453,0.0531591062709453
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.1,0,1.0,0.75,0,1,0.0,4.7855846881866455,0.855026220852958,0.3513296373847114,0.09133030293567035,0.144973779147042,0.0531591062709453,0.0531591062709453
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.2,0,1.0,0.75,0,1,0.0,4.74764609336853,0.8549399872106829,0.3502609562078104,0.09147136612121536,0.14506001278931707,0.05474869567270238,0.05474869567270238
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.2,0,1.0,0.75,0,1,0.0,4.74604058265686,0.8549399872106829,0.3502609562078104,0.09147136612121536,0.14506001278931707,0.05474869567270238,0.05474869567270238
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.3,0,1.0,0.75,0,1,0.0,4.753708839416504,0.8551505498351288,0.34687645658784977,0.09153679544356902,0.1448494501648712,0.054804576930407224,0.054804576930407224
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.3,0,1.0,0.75,0,1,0.0,4.724511623382568,0.8551505498351288,0.34687645658784977,0.09153679544356902,0.1448494501648712,0.054804576930407224,0.054804576930407224
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.4,0,1.0,0.75,0,1,0.0,4.763951539993286,0.8545623339263169,0.3508591914622317,0.09173091998523217,0.14543766607368316,0.05341243489813786,0.05341243489813786
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.4,0,1.0,0.75,0,1,0.0,4.805744409561157,0.8545623339263169,0.3508591914622317,0.09173091998523217,0.14543766607368316,0.05341243489813786,0.05341243489813786
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.5,0,1.0,0.75,0,1,0.0,4.761063575744629,0.8547736569741169,0.350593909772174,0.09158093420825035,0.14522634302588308,0.05356735005262551,0.05356735005262551
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.5,0,1.0,0.75,0,1,0.0,4.747554779052734,0.8547736569741169,0.350593909772174,0.09158093420825035,0.14522634302588308,0.05356735005262551,0.05356735005262551
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.6,0,1.0,0.75,0,1,0.0,4.727006673812866,0.8547271183506719,0.35094542354873925,0.09159397674044069,0.14527288164932806,0.05339551000327204,0.05339551000327204
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.6,0,1.0,0.75,0,1,0.0,4.744796991348267,0.8547271183506719,0.35094542354873925,0.09159397674044069,0.14527288164932806,0.05339551000327204,0.05339551000327204
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.7,0,1.0,0.75,0,1,0.0,4.741073131561279,0.8545513257459872,0.35272574893243475,0.0916129176397277,0.14544867425401273,0.05473593881871461,0.05473593881871461
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.7,0,1.0,0.75,0,1,0.0,4.739488363265991,0.8545513257459872,0.35272574893243475,0.0916129176397277,0.14544867425401273,0.05473593881871461,0.05473593881871461
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.8,0,1.0,0.75,0,1,0.0,4.794682741165161,0.8547270505162752,0.3526743748399244,0.0914769869049578,0.14527294948372488,0.05465378938284297,0.05465378938284297
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.8,0,1.0,0.75,0,1,0.0,4.747493267059326,0.8547270505162752,0.3526743748399244,0.0914769869049578,0.14527294948372488,0.05465378938284297,0.05465378938284297
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.9,0,1.0,0.75,0,1,0.0,4.717002868652344,0.8555137101360575,0.34902715271745854,0.09109926321502855,0.1444862898639425,0.05453510766633196,0.05453510766633196
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.9,0,1.0,0.75,0,1,0.0,4.746809482574463,0.8555137101360575,0.34902715271745854,0.09109926321502855,0.1444862898639425,0.05453510766633196,0.05453510766633196
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1.0,0.75,0,1,0.0,4.721985101699829,0.8554896836674255,0.348382180680905,0.09116242712566189,0.1445103163325744,0.05464556771313961,0.05464556771313961
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,1.0,0,1.0,0.75,0,1,0.0,4.75691294670105,0.8554896836674255,0.348382180680905,0.09116242712566189,0.1445103163325744,0.05464556771313961,0.05464556771313961
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,2.0,0,1.0,0.75,0,1,0.0,4.790102243423462,0.8564808829510612,0.3486473397735096,0.09035710810357207,0.14351911704893888,0.05619141357330334,0.05619141357330334
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,2.0,0,1.0,0.75,0,1,0.0,4.850017786026001,0.8564808829510612,0.3486473397735096,0.09035710810357207,0.14351911704893888,0.05619141357330334,0.05619141357330334
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,3.0,0,1.0,0.75,0,1,0.0,4.74223780632019,0.8563928008229232,0.3493836235999958,0.09037754752384926,0.1436071991770768,0.055793930939245985,0.055793930939245985
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,3.0,0,1.0,0.75,0,1,0.0,4.735475063323975,0.8563928008229232,0.3493836235999958,0.09037754752384926,0.1436071991770768,0.055793930939245985,0.055793930939245985
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,4.0,0,1.0,0.75,0,1,0.0,4.749554872512817,0.8567799953081737,0.3556881282421296,0.08966134797417566,0.14322000469182625,0.056142297375110596,0.056142297375110596
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,4.0,0,1.0,0.75,0,1,0.0,4.7504355907440186,0.8567799953081737,0.3556881282421296,0.08966134797417566,0.14322000469182625,0.056142297375110596,0.056142297375110596
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,5.0,0,1.0,0.75,0,1,0.0,4.753113031387329,0.8566634965330162,0.3570549628597831,0.08966607050460555,0.14333650346698373,0.05634631247422294,0.05634631247422294
20240305_P013T_A001a_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,5.0,0,1.0,0.75,0,1,0.0,4.7458555698394775,0.8566634965330162,0.3570549628597831,0.08966607050460555,0.14333650346698373,0.05634631247422294,0.05634631247422294
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0,0,1.0,0.75,0,1,0.0,4.994102716445923,0.7385438509898907,0.1997602174100097,0.37829143766660017,0.2614561490101092,0.058224118193625225,0.058224118193625225
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0,0,1.0,0.75,0,1,0.0,5.003185510635376,0.7385438509898907,0.1997602174100097,0.37829143766660017,0.2614561490101092,0.058224118193625225,0.058224118193625225
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.1,0,1.0,0.75,0,1,0.0,5.006828308105469,0.7337831600376108,0.20655886474656543,0.37433026045456064,0.2662168399623891,0.06084925344271305,0.06084925344271305
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.1,0,1.0,0.75,0,1,0.0,5.024892330169678,0.7337831600376108,0.20655886474656543,0.37433026045456064,0.2662168399623891,0.06084925344271305,0.06084925344271305
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.2,0,1.0,0.75,0,1,0.0,5.025505304336548,0.7346352506295821,0.2072302805816757,0.36883404575368556,0.2653647493704178,0.05925685411043692,0.05925685411043692
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.2,0,1.0,0.75,0,1,0.0,5.0337207317352295,0.7346352506295821,0.2072302805816757,0.36883404575368556,0.2653647493704178,0.05925685411043692,0.05925685411043692
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.3,0,1.0,0.75,0,1,0.0,5.020140171051025,0.7353631100645572,0.2072031687871517,0.3661200801435871,0.26463688993544277,0.059420848246423394,0.059420848246423394
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.3,0,1.0,0.75,0,1,0.0,5.005324840545654,0.7353631100645572,0.2072031687871517,0.3661200801435871,0.26463688993544277,0.059420848246423394,0.059420848246423394
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.4,0,1.0,0.75,0,1,0.0,5.0177223682403564,0.7332631361232761,0.20954007515487183,0.3668823471776515,0.2667368638767239,0.059029545007886396,0.059029545007886396
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.4,0,1.0,0.75,0,1,0.0,5.02242636680603,0.7332631361232761,0.20954007515487183,0.3668823471776515,0.2667368638767239,0.059029545007886396,0.059029545007886396
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.5,0,1.0,0.75,0,1,0.0,5.013243675231934,0.7286564029891334,0.21455160836713297,0.3690247558968331,0.27134359701086663,0.05930992552059584,0.05930992552059584
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.5,0,1.0,0.75,0,1,0.0,5.028428554534912,0.7286564029891334,0.21455160836713297,0.3690247558968331,0.27134359701086663,0.05930992552059584,0.05930992552059584
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.6,0,1.0,0.75,0,1,0.0,5.024949073791504,0.7314921320127032,0.21166303047879212,0.36709632088586697,0.26850786798729687,0.05917566986311768,0.05917566986311768
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.6,0,1.0,0.75,0,1,0.0,5.08660626411438,0.7314921320127032,0.21166303047879212,0.36709632088586697,0.26850786798729687,0.05917566986311768,0.05917566986311768
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.7,0,1.0,0.75,0,1,0.0,5.041154623031616,0.726401046093072,0.21714011129948846,0.3697338699548975,0.273598953906928,0.060500867840317385,0.060500867840317385
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.7,0,1.0,0.75,0,1,0.0,4.998419523239136,0.726401046093072,0.21714011129948846,0.3697338699548975,0.273598953906928,0.060500867840317385,0.060500867840317385
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,0.8,0,1.0,0.75,0,1,0.0,5.026251792907715,0.7261282774346656,0.2175114914227786,0.3696542411776726,0.2738717225653345,0.06063802274813263,0.06063802274813263
20240305_P013T_A005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.8,0,1.0,0.75,0,1,0.0,5.018549680709839,0.7261282774346656,0.2175114914227786,0.3696542411776726,0.2738717225653345,0.06063802274813263,0.06063802274813263
