image_name,type,cellprob_threshold,channel_axis,channel_nuclei,channel_segment,diameter,do_3D,flow_threshold,interp,invert,max_size_fraction,min_size,model_name,niter,norm3D,normalize,percentile_max,percentile_min,sharpen_radius,smooth_radius,stitch_threshold,tile_norm_blocksize,tile_norm_smooth3D,tile_overlap,duration,are,precision,recall,f1,jaccard,jaccard_cellpose
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,60,0.0,0,1,0.1,549.2446012496948,0.7739957788125778,1.0,0.12739839851180368,0.2260042211874223,0.0,0.0
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,70,0.0,0,1,0.1,555.2749166488647,0.7739957788125778,1.0,0.12739839851180368,0.2260042211874223,0.0,0.0
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,80,0.0,0,1,0.1,551.4328210353851,0.7739957788125778,1.0,0.12739839851180368,0.2260042211874223,0.0,0.0
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,90,0.0,0,1,0.1,547.6927564144135,0.7739957788125778,1.0,0.12739839851180368,0.2260042211874223,0.0,0.0
P013T_60xOil_Hoechst_SiRActin_C_004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,100,0.0,0,1,0.1,547.0138347148895,0.7739957788125778,1.0,0.12739839851180368,0.2260042211874223,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,0,0.0,0,1,0.1,2.421316623687744,0.030145120289466143,0.9445010264907856,0.9966074596886987,0.9698548797105339,0.602771047161976,0.537868989106378
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1,0.0,0,1,0.1,63.46176886558533,0.04936528453160571,0.9261900148684189,0.9764047201824413,0.9506347154683942,0.7056544440478677,0.6420568746608092
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,2,0.0,0,1,0.1,65.86647963523865,0.04982695208829624,0.932263048662196,0.9687846756477647,0.9501730479117038,0.6711062570045362,0.6044832727367843
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,3,0.0,0,1,0.1,65.39725661277771,0.13718370730571372,0.992095457071477,0.7633453690644626,0.8628162926942863,0.40914644128479105,0.4021482404605068
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,5,0.0,0,1,0.1,65.39258980751038,0.17313399197516077,0.9915295592951802,0.7091048035496597,0.8268660080248391,0.22352422829082116,0.2192073780260353
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,10,0.0,0,1,0.1,65.5848069190979,0.3678687973514937,0.8970072429338416,0.4880234318279857,0.6321312026485063,0.1625457086946868,0.2226823022104539
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,20,0.0,0,1,0.1,63.81436467170715,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,30,0.0,0,1,0.1,63.059670209884644,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,40,0.0,0,1,0.1,63.06968712806702,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,50,0.0,0,1,0.1,62.878973960876465,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,60,0.0,0,1,0.1,63.020737171173096,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,70,0.0,0,1,0.1,62.40053582191467,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,80,0.0,0,1,0.1,62.54891538619995,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,90,0.0,0,1,0.1,63.14070677757263,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,100,0.0,0,1,0.1,59.990761041641235,0.8599426952573719,1.0,0.07530194618348045,0.14005730474262817,0.0,0.0
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,0,0.0,0,1,0.1,24.318176984786987,0.37138455620338084,0.46209886329653216,0.9827465952318453,0.6286154437966193,0.36842132764134405,0.28469005487946786
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1,0.0,0,1,0.1,259.46639704704285,0.3544899013473033,0.48839331888382465,0.9516605682258104,0.6455100986526968,0.3351554221960066,0.2830231089513738
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,2,0.0,0,1,0.1,251.41524291038513,0.17606027975015803,0.7228829736498037,0.9578431548444896,0.823939720249842,0.38477857332180465,0.35157259942104113
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,3,0.0,0,1,0.1,250.6300928592682,0.22161707222712135,0.7507013998423918,0.8081840848265321,0.7783829277728788,0.29219538571662557,0.27840153493087927
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,5,0.0,0,1,0.1,245.2138774394989,0.3806915358384907,0.9077610265673975,0.46996965455947926,0.6193084641615093,0.18358541959354496,0.24740735444391812
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,10,0.0,0,1,0.1,242.88698554039001,0.5181723642971118,0.850063156954375,0.3361933558990945,0.4818276357028882,0.18211264018354914,0.17883500531018948
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,20,0.0,0,1,0.1,245.2803180217743,0.5717634953918858,0.699493606403443,0.3085742760443072,0.4282365046081143,0.11064692379691592,0.20586055676161083
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,30,0.0,0,1,0.1,245.94256234169006,0.7767484608374978,0.9362215910997138,0.1267365815808333,0.22325153916250215,0.016303546616217756,0.017797185590322118
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,40,0.0,0,1,0.1,245.6915979385376,0.7739872675748406,0.9739684293619079,0.12783912058256722,0.22601273242515937,0.013489164027330398,0.01197852127220157
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,50,0.0,0,1,0.1,255.50047993659973,0.7757646230596762,0.942371829213245,0.1272580839840484,0.22423537694032375,0.0053443386130136985,0.00445860583469119
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,60,0.0,0,1,0.1,266.8870167732239,0.7750725741108723,0.985980489496081,0.12694321358931343,0.2249274258891277,0.0014498030965096834,0.0007154337358618647
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,70,0.0,0,1,0.1,281.14256262779236,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.0,0.0
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,80,0.0,0,1,0.1,288.1045649051666,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.0,0.0
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,90,0.0,0,1,0.1,302.0858690738678,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.0,0.0
20240305_P013T_A003_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,100,0.0,0,1,0.1,322.35549211502075,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,0,0.0,0,1,0.1,1506.4798033237457,0.15173563001207824,0.871345242251721,0.8263747121929584,0.8482643699879218,0.46794730417331976,0.473036562947905
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1,0.0,0,1,0.1,1149.8359160423279,0.1638074303175071,0.8727884693582271,0.8025420909281654,0.8361925696824929,0.461834360428616,0.46674030030203306
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,2,0.0,0,1,0.1,1045.0686864852905,0.16906586421446312,0.928360753244156,0.752014171967867,0.830934135785537,0.3740436828682301,0.38184165248926505
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,3,0.0,0,1,0.1,988.3342022895813,0.17919010461431772,0.9300050652111288,0.7345623437597033,0.8208098953856823,0.2724781225957709,0.2872087874209814
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,5,0.0,0,1,0.1,900.8780808448792,0.3137749179618241,0.9441437660122072,0.538986250918142,0.6862250820381759,0.17560699204064967,0.21909229548511264
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,10,0.0,0,1,0.1,872.0382132530212,0.9721991281037273,0.8946733948978951,0.014119813845226457,0.027800871896272675,0.0733492672960157,0.09155570124350504
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,20,0.0,0,1,0.1,539.1329951286316,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,30,0.0,0,1,0.1,531.2732841968536,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,40,0.0,0,1,0.1,532.9532289505005,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,50,0.0,0,1,0.1,527.7209887504578,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,60,0.0,0,1,0.1,548.4909925460815,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,70,0.0,0,1,0.1,550.3981020450592,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,80,0.0,0,1,0.1,550.5587337017059,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,90,0.0,0,1,0.1,528.6506326198578,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A004_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,100,0.0,0,1,0.1,534.0301420688629,0.9758997467869368,1.0,0.012197103244865132,0.024100253213063142,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,0,0.0,0,1,0.1,0.8248260021209717,0.2593786252097461,0.5886753845457077,0.998296836202362,0.7406213747902538,0.41594540288909876,0.37834609406482067
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,1,0.0,0,1,0.1,56.16340374946594,0.14460553596102388,0.7484467683275907,0.9980017892220884,0.8553944640389762,0.516908497302129,0.514640092006141
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,2,0.0,0,1,0.1,61.60403275489807,0.13157982882341712,0.7674405177946244,0.9999999421097098,0.8684201711765828,0.38550930547764584,0.37571719636527473
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,3,0.0,0,1,0.1,61.21068358421326,0.028091213548361527,0.9739526397785812,0.9698734932710724,0.9719087864516385,0.319841414870521,0.3391740050606544
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,5,0.0,0,1,0.1,61.17717480659485,0.14536994394785718,0.8995466169721011,0.8139857579204048,0.8546300560521427,0.22026224350156323,0.27112911771517767
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,10,0.0,0,1,0.1,61.11907768249512,0.4061074169962805,0.8880246803741377,0.4461263354634417,0.5938925830037195,0.16748339578945928,0.19734281244721244
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,20,0.0,0,1,0.1,60.74777936935425,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,30,0.0,0,1,0.1,60.42834115028381,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,40,0.0,0,1,0.1,60.3014190196991,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,50,0.0,0,1,0.1,60.44694995880127,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,60,0.0,0,1,0.1,60.60048270225525,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,70,0.0,0,1,0.1,60.72061061859131,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,80,0.0,0,1,0.1,60.442721128463745,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
20240305_P013T_A005_cropped_isotropic,Nuclei,0.1,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,True,True,99.0,1.0,0,90,0.0,0,1,0.1,60.232123136520386,0.6041233730467435,1.0,0.24678689532548864,0.3958766269532565,0.0,0.0
